@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute Instrument {0,1,2}
@attribute Pitch numeric

@data
1348,'2018/02/16 00:10:15:866',8,0.827444,0.827444,0.827444,0.827444,0.827444,0.827444,0.827444,0.827444,1.905134,1.905134,1.905134,1.905134,1.905134,1.905134,1.905134,1.708188,1.708188,1.708188,1.708188,1.708188,1.924706,1.924706,1.924706,1.924706,3.53339,3.53339,3.53339,4.70206,4.70206,4.70206,4.566481,4.566481,3.066133,3.066133,2.664315,2.664315,3.779478,3.779478,3.595012,2.252942,2.252942,1.214339,1.505975,1.590127,1.870961,2.359566,3.151577,3.98569,4.283848,3.825172,2.428039,2.419212,6.006401,6.12351,3.667986,2.961289,2.257191,4.099646,5.86236,5.421603,7.670073,8.737488,9.971596,8.524337,7.06653,6.382616,6.259448,5.883191,8.795738,9.734826,6.675006,8.160761,11.39958,10.035307,11.206171,12.843123,6.558953,5.430386,5.876339,2.498691,3.778193,4.518552,2.486747,2.390029,1.784785,1.710422,1.239014,1.437697,1.043897,0.971141,0.862542,0.537229,0.705519,1.318195,1.4469,3.3893,1.828063,4.486856,3.133302,0.139767,0.049581,0.1505,0.080608,0.203876,1.307799,2,0.5
1349,'2018/02/16 00:10:15:883',8,1.16327,1.16327,1.16327,1.16327,1.16327,1.16327,1.16327,1.16327,1.364829,1.364829,1.364829,1.364829,1.364829,1.364829,1.364829,1.594281,1.594281,1.594281,1.594281,1.594281,1.723236,1.723236,1.723236,1.723236,1.652105,1.652105,1.652105,1.389197,1.389197,1.389197,0.934581,0.934581,0.371497,0.371497,0.63196,0.63196,0.752846,0.752846,0.292182,1.043484,1.043484,1.503818,1.092831,0.189318,0.469991,1.334415,2.620378,3.617116,4.095406,4.031982,3.355071,2.019654,1.476492,1.665491,1.320145,1.114187,2.640594,3.485041,2.920475,3.72796,5.627714,5.050851,6.40556,6.063028,5.149686,3.474821,8.230785,12.160936,11.680362,6.539878,4.39606,5.972677,13.28946,12.712932,4.598839,11.084507,3.990809,7.194634,6.403898,8.225607,5.78001,4.060987,1.015112,2.829528,1.290593,1.938463,1.901021,0.470409,0.92615,0.91746,0.614087,0.669188,0.61488,0.897354,1.467283,2.801446,0.912008,4.142645,2.329002,0.147761,0.141525,0.122237,0.075181,0.231985,1.279655,2,0.5
1350,'2018/02/16 00:10:15:899',8,2.135161,2.135161,2.135161,2.135161,2.135161,2.135161,2.135161,2.135161,1.434519,1.434519,1.434519,1.434519,1.434519,1.434519,1.434519,1.66105,1.66105,1.66105,1.66105,1.66105,2.707241,2.707241,2.707241,2.707241,3.226898,3.226898,3.226898,2.845803,2.845803,2.845803,1.886791,1.886791,2.059478,2.059478,3.14206,3.14206,3.829319,3.829319,3.988365,3.752422,3.752422,3.314475,2.734875,1.880952,1.105711,2.03058,3.046788,3.478995,3.364009,2.821314,2.066404,1.159781,1.187109,1.960757,2.174332,1.600101,5.57983,7.940142,5.747083,5.272188,6.57897,4.00451,6.492265,4.830386,3.081766,4.082854,8.213856,8.950994,5.251729,7.840347,5.280331,4.416632,6.923041,11.79759,5.016821,6.798079,7.099738,6.961357,5.73102,3.792637,1.520425,2.593116,1.716589,1.764095,1.369583,1.320875,0.611447,1.190952,0.569567,0.407033,0.568321,0.24947,0.487372,0.766443,1.608341,1.927262,0.785811,5.054111,1.121482,0.095261,0.073809,0.100059,0.101745,0.118991,0.997985,2,0.5
1351,'2018/02/16 00:10:16:049',8,1.226655,1.226655,1.226655,1.226655,1.226655,1.226655,1.226655,1.226655,3.160106,3.160106,3.160106,3.160106,3.160106,3.160106,3.160106,4.248464,4.248464,4.248464,4.248464,4.248464,3.716321,3.716321,3.716321,3.716321,2.549711,2.549711,2.549711,5.226144,5.226144,5.226144,6.146902,6.146902,4.721017,4.721017,5.907818,5.907818,8.149367,8.149367,8.285666,6.775681,6.775681,4.70046,2.733591,0.883637,0.364307,0.230429,1.430086,2.228476,2.121837,0.898464,1.369186,2.671727,1.878241,2.843758,3.7259,2.867378,4.108675,7.155037,6.205136,8.853213,7.483172,6.008493,8.250253,9.417789,6.054372,4.083349,2.516272,4.714663,7.617375,5.724376,2.569464,4.914628,5.008098,9.277258,8.005892,8.206422,9.895434,6.780399,5.273909,4.53505,3.945705,3.732022,1.83675,2.514709,1.415444,0.855481,1.226093,0.989986,0.992786,0.396769,0.533437,0.598112,0.399509,0.827694,0.936117,1.799278,1.540317,3.011767,2.166342,0.186297,0.102484,0.110683,0.147222,0.180886,1.407001,2,0.5
1352,'2018/02/16 00:10:16:065',8,2.487103,2.487103,2.487103,2.487103,2.487103,2.487103,2.487103,2.487103,2.932603,2.932603,2.932603,2.932603,2.932603,2.932603,2.932603,3.204797,3.204797,3.204797,3.204797,3.204797,3.933078,3.933078,3.933078,3.933078,4.824425,4.824425,4.824425,5.609356,5.609356,5.609356,6.242974,6.242974,6.51745,6.51745,6.279343,6.279343,5.731092,5.731092,5.450357,5.638186,5.638186,5.66237,5.006866,3.862837,3.420402,3.774564,3.796117,3.493598,3.383563,3.879153,4.833906,5.249784,3.186973,1.453542,3.75959,3.465117,4.706634,4.736951,4.043587,2.637321,7.229043,7.905852,4.315452,4.339585,3.871411,4.83286,4.423264,5.695824,12.61079,12.613986,9.421841,8.853642,12.913328,15.8931,4.618984,10.559947,8.27627,8.829132,9.05549,5.287768,3.215904,3.404347,3.211057,2.843423,2.680668,1.833096,1.725154,1.515,0.780769,0.695439,0.787289,0.313386,0.776072,1.914906,1.604851,2.890454,2.155131,4.87195,2.002393,0.242278,0.139463,0.183656,0.185871,0.249776,1.538381,2,0.5
1353,'2018/02/16 00:10:16:083',8,0.714159,0.714159,0.714159,0.714159,0.714159,0.714159,0.714159,0.714159,0.687207,0.687207,0.687207,0.687207,0.687207,0.687207,0.687207,1.017052,1.017052,1.017052,1.017052,1.017052,2.004523,2.004523,2.004523,2.004523,2.01779,2.01779,2.01779,0.668459,0.668459,0.668459,1.566259,1.566259,2.837632,2.837632,2.85011,2.85011,2.608569,2.608569,3.546629,4.213982,4.213982,3.919097,2.963882,1.974822,1.304736,0.604605,1.441902,2.967,4.237496,5.055062,5.328941,5.407911,5.528117,5.254492,5.255685,4.624091,3.094687,1.89677,3.680069,3.951093,5.68851,5.051531,6.862406,6.443761,4.924168,4.818229,8.162175,4.40148,6.115368,10.095214,7.071317,9.482689,11.763665,7.699155,5.56482,7.95883,11.418542,8.062667,6.704499,5.096156,4.55021,4.354763,2.384653,2.189438,2.034233,1.073157,0.967791,1.094061,0.893684,0.603792,0.525093,0.650712,1.192976,1.000369,1.23469,2.886684,1.360719,4.230806,2.204229,0.221293,0.136559,0.234367,0.111796,0.333075,1.279186,2,0.5
1354,'2018/02/16 00:10:16:099',8,1.793435,1.793435,1.793435,1.793435,1.793435,1.793435,1.793435,1.793435,1.935114,1.935114,1.935114,1.935114,1.935114,1.935114,1.935114,1.831414,1.831414,1.831414,1.831414,1.831414,1.415371,1.415371,1.415371,1.415371,0.714076,0.714076,0.714076,0.911232,0.911232,0.911232,1.432679,1.432679,1.300611,1.300611,0.666963,0.666963,0.353943,0.353943,0.753661,1.353161,1.353161,2.071083,2.713174,2.862791,2.27854,1.667135,1.521008,1.32646,2.150738,2.530851,1.77133,0.676798,0.794931,0.514771,1.362817,2.260631,4.259034,6.968418,7.977545,5.913359,3.178056,5.516525,13.090057,10.038606,4.678637,6.029865,6.995749,3.497022,7.736796,9.398577,3.872617,5.341044,4.547699,6.776562,11.03587,13.105999,6.247006,2.908875,4.909627,4.85071,3.688376,3.071469,2.133161,2.667325,1.277344,1.129964,1.676231,1.059493,0.641937,0.609046,0.360606,0.361028,0.757923,1.170717,0.877003,1.939901,1.076581,3.454781,0.712258,0.217321,0.134335,0.143982,0.131476,0.1717,1.168198,2,0.5
1355,'2018/02/16 00:10:16:199',8,1.397432,1.397432,1.397432,1.397432,1.397432,1.397432,1.397432,1.397432,1.398986,1.398986,1.398986,1.398986,1.398986,1.398986,1.398986,1.242068,1.242068,1.242068,1.242068,1.242068,0.883044,0.883044,0.883044,0.883044,0.420981,0.420981,0.420981,0.335927,0.335927,0.335927,0.717226,0.717226,1.053479,1.053479,1.151525,1.151525,0.948786,0.948786,0.590877,0.22893,0.22893,0.332132,0.705494,0.752117,0.336902,0.726402,1.415585,1.502858,0.899533,0.914315,1.631097,1.574054,2.197585,2.526827,2.180421,2.464296,2.697734,2.907113,4.07495,3.874339,2.692832,1.883777,2.59639,3.315108,2.526783,3.611903,3.031695,2.729177,2.052202,1.801278,3.354611,3.447374,5.58485,6.651994,6.979623,7.821782,5.651495,3.894972,3.356583,3.135855,3.284474,2.080725,0.86475,0.724151,1.064785,0.604177,0.628487,0.447624,0.500953,0.692031,0.542157,0.451434,0.746115,1.230674,0.747445,1.060563,0.57597,1.561774,1.004756,0.179309,0.154562,0.21773,0.196564,0.248158,0.99217,2,0.5
1356,'2018/02/16 00:10:16:216',8,0.728613,0.728613,0.728613,0.728613,0.728613,0.728613,0.728613,0.728613,2.553056,2.553056,2.553056,2.553056,2.553056,2.553056,2.553056,3.17009,3.17009,3.17009,3.17009,3.17009,2.55523,2.55523,2.55523,2.55523,4.140847,4.140847,4.140847,6.867819,6.867819,6.867819,7.826366,7.826366,6.87644,6.87644,5.312515,5.312515,5.110887,5.110887,4.648973,3.338917,3.338917,2.384439,1.742423,0.923204,1.050419,2.586567,3.671186,3.764243,2.670671,0.482598,2.868311,3.896173,1.326743,2.710367,2.539096,0.907965,2.281516,5.39456,7.041746,7.394567,8.938256,6.025522,8.3914,9.434619,5.39396,5.014091,5.374714,6.261291,5.991644,6.869705,6.227209,10.145673,6.017715,6.548916,5.790071,7.038388,9.566923,6.792377,7.934159,5.48283,2.915644,2.656456,1.417779,1.907439,2.265685,1.164552,1.130121,1.171755,1.202281,0.44317,0.725123,0.520478,0.660041,0.784036,1.004025,1.889033,2.757666,6.384894,2.600233,0.284362,0.092498,0.155301,0.117812,0.16324,1.526009,2,0.5
1357,'2018/02/16 00:10:16:232',8,0.559255,0.559255,0.559255,0.559255,0.559255,0.559255,0.559255,0.559255,1.932792,1.932792,1.932792,1.932792,1.932792,1.932792,1.932792,2.347548,2.347548,2.347548,2.347548,2.347548,2.314392,2.314392,2.314392,2.314392,2.328063,2.328063,2.328063,1.957602,1.957602,1.957602,0.676046,0.676046,1.233701,1.233701,1.557984,1.557984,0.636767,0.636767,2.31504,3.554715,3.554715,3.596476,2.906479,2.5215,2.772134,3.078222,2.563951,1.12253,3.420432,5.019082,4.79995,2.093964,2.709847,4.054729,6.081144,5.913824,3.236654,4.093931,9.494419,10.289446,10.435457,5.499851,10.358026,8.740199,6.743192,10.285839,9.253927,11.77294,11.792125,10.407402,3.462452,7.566846,5.361694,3.797719,6.378755,13.474663,13.021612,8.087766,8.528302,6.177611,6.032638,5.311876,2.743446,3.631311,2.238484,1.478355,1.761846,1.66319,1.042201,1.115384,0.47217,0.431341,0.838248,1.282982,1.85662,3.456905,2.73542,4.428705,2.483937,0.117993,0.102891,0.110372,0.108311,0.218459,1.54129,2,0.5
1358,'2018/02/16 00:10:16:249',8,0.425425,0.425425,0.425425,0.425425,0.425425,0.425425,0.425425,0.425425,0.621818,0.621818,0.621818,0.621818,0.621818,0.621818,0.621818,0.826044,0.826044,0.826044,0.826044,0.826044,1.034749,1.034749,1.034749,1.034749,1.33406,1.33406,1.33406,1.664082,1.664082,1.664082,1.803553,1.803553,2.754503,2.754503,4.293261,4.293261,5.188495,5.188495,5.099696,4.194125,4.194125,2.804303,1.306872,0.78971,1.22549,1.662791,2.078168,1.680413,0.500075,1.858244,3.021341,3.818268,3.399899,3.571659,3.780732,2.955886,1.734749,3.167541,5.532646,5.710522,5.22542,7.601912,7.895252,5.570374,4.896261,3.503159,3.05819,4.40045,3.449352,7.046538,10.525169,11.865558,6.44277,10.965364,8.931883,8.045272,4.735027,5.993071,8.18438,5.019989,3.954284,3.13343,2.809066,3.69892,2.357893,1.579413,1.484062,1.05089,0.598646,0.729562,0.776714,0.444434,0.60441,1.502024,1.869419,3.165397,2.65212,5.531411,1.472253,0.10498,0.104667,0.125291,0.107835,0.128322,1.172243,2,0.5
1359,'2018/02/16 00:10:16:349',8,0.646409,0.646409,0.646409,0.646409,0.646409,0.646409,0.646409,0.646409,0.806108,0.806108,0.806108,0.806108,0.806108,0.806108,0.806108,0.588828,0.588828,0.588828,0.588828,0.588828,0.76474,0.76474,0.76474,0.76474,0.708068,0.708068,0.708068,0.343077,0.343077,0.343077,0.22324,0.22324,0.596037,0.596037,0.999273,0.999273,1.119916,1.119916,1.430995,1.797782,1.797782,1.682258,1.325852,1.402982,1.563284,1.244427,0.578212,0.144382,1.122372,2.082259,2.362553,1.833624,0.951517,1.662225,2.742056,2.957876,3.667313,3.583167,4.89661,5.309482,5.170324,6.830135,6.566651,7.626897,6.99965,6.763373,6.851285,6.341286,5.889785,3.612374,2.231491,2.646803,3.233698,4.123649,4.705884,6.388395,6.66537,3.740532,1.886312,2.184686,1.749565,1.51905,0.861677,1.165012,0.741375,0.756968,0.596175,0.578055,0.509621,0.499526,0.382994,0.422571,0.900333,0.743252,0.89531,0.651729,0.95506,2.319634,1.487996,0.255359,0.083429,0.176418,0.146065,0.418238,1.458499,2,0.5
1360,'2018/02/16 00:10:16:365',8,0.72634,0.72634,0.72634,0.72634,0.72634,0.72634,0.72634,0.72634,4.334273,4.334273,4.334273,4.334273,4.334273,4.334273,4.334273,7.579627,7.579627,7.579627,7.579627,7.579627,9.826101,9.826101,9.826101,9.826101,10.735142,10.735142,10.735142,10.297524,10.297524,10.297524,8.264364,8.264364,4.481408,4.481408,5.972223,5.972223,7.946532,7.946532,7.234048,4.457088,4.457088,1.178893,0.809056,0.989768,1.279778,0.841796,0.718758,1.74192,2.564985,2.976798,2.840537,2.354136,2.530831,2.266851,2.390742,2.531134,5.514958,7.681823,9.20681,9.438147,6.756566,12.037099,12.613944,8.443736,10.681563,5.820902,6.108606,10.904964,8.531528,9.89024,7.848825,9.90863,11.458809,8.858882,17.310957,19.084606,14.246289,6.671123,4.096371,10.44559,4.422427,4.10728,2.821484,2.39213,1.696974,2.497555,1.24828,1.074789,1.984346,0.650383,0.844811,0.65344,0.439764,1.39756,1.942685,3.74591,2.528843,4.655924,2.122876,0.305119,0.072758,0.097208,0.110682,0.158232,2.067189,2,0.5
1361,'2018/02/16 00:10:16:383',8,1.330243,1.330243,1.330243,1.330243,1.330243,1.330243,1.330243,1.330243,2.8619,2.8619,2.8619,2.8619,2.8619,2.8619,2.8619,2.921977,2.921977,2.921977,2.921977,2.921977,2.773887,2.773887,2.773887,2.773887,2.784168,2.784168,2.784168,2.978246,2.978246,2.978246,3.130155,3.130155,3.408598,3.408598,4.154514,4.154514,4.644158,4.644158,4.228206,2.96531,2.96531,2.178014,2.633874,2.439894,1.371842,1.431428,2.682214,3.099843,2.078063,1.192683,3.674856,5.244254,5.063715,3.741571,3.885848,3.905753,4.271799,5.211317,3.525738,5.533734,9.583065,10.963959,10.843122,9.239688,12.887263,10.313425,5.702033,4.884943,9.506867,4.185373,7.573484,13.977989,9.16778,12.060415,5.095439,12.470952,9.383265,5.920789,8.993232,4.64024,4.320619,1.899198,3.624052,2.48112,1.697238,0.933714,1.164293,0.893529,1.555746,0.735758,0.781436,0.372017,0.713123,1.134648,2.748226,4.328046,3.028916,6.798619,2.893921,0.153953,0.122194,0.139261,0.070038,0.240189,1.602007,2,0.5
1362,'2018/02/16 00:10:16:400',8,2.629937,2.629937,2.629937,2.629937,2.629937,2.629937,2.629937,2.629937,1.992855,1.992855,1.992855,1.992855,1.992855,1.992855,1.992855,1.718948,1.718948,1.718948,1.718948,1.718948,1.785929,1.785929,1.785929,1.785929,1.830423,1.830423,1.830423,1.395665,1.395665,1.395665,0.275476,0.275476,2.584961,2.584961,4.5754,4.5754,5.548701,5.548701,5.351498,4.124803,4.124803,2.33437,1.555421,2.045361,2.042847,2.880261,4.548791,5.594404,5.62505,4.772765,3.709183,3.817795,4.355799,3.431818,0.829515,3.258533,3.954045,5.769167,7.531954,9.014634,8.991796,8.066958,9.314465,5.712799,5.917984,5.027998,7.302798,9.378267,12.243747,9.386573,4.141774,6.863585,10.844318,13.23568,5.66415,10.795493,11.412397,7.665246,3.536376,4.128512,3.9839,3.983571,1.952592,2.645231,1.675758,1.385613,1.16943,0.816835,1.113148,1.084302,0.77934,0.44003,0.40464,0.631875,1.172805,2.187407,1.873605,6.157809,3.332788,0.175904,0.058178,0.13637,0.121034,0.104241,1.371663,2,0.5
1363,'2018/02/16 00:10:16:416',8,1.175717,1.175717,1.175717,1.175717,1.175717,1.175717,1.175717,1.175717,1.391705,1.391705,1.391705,1.391705,1.391705,1.391705,1.391705,1.663002,1.663002,1.663002,1.663002,1.663002,2.015054,2.015054,2.015054,2.015054,2.030893,2.030893,2.030893,1.456373,1.456373,1.456373,1.369593,1.369593,2.134916,2.134916,2.077337,2.077337,0.780582,0.780582,1.629294,3.007199,3.007199,3.239489,2.56251,1.556562,0.713471,0.166093,0.452636,1.575823,2.843658,3.543648,3.423143,2.540826,1.71666,0.706653,1.386408,3.561956,4.138981,2.207218,3.329748,4.693841,4.693823,6.183953,6.009572,4.724922,2.650083,3.675413,7.458658,9.225567,9.508119,5.759506,5.452984,5.941445,5.590975,6.735579,3.502742,8.561123,5.611113,2.909779,5.823891,3.66925,2.300038,2.666088,2.649741,2.199017,2.389316,1.318157,0.831167,0.931268,0.794293,0.626679,0.286205,0.539276,1.189953,0.332582,1.539365,2.113276,1.149269,3.212033,2.509889,0.174143,0.123335,0.135846,0.125114,0.22875,0.909457,2,0.5
1364,'2018/02/16 00:10:16:483',8,1.542641,1.542641,1.542641,1.542641,1.542641,1.542641,1.542641,1.542641,1.128602,1.128602,1.128602,1.128602,1.128602,1.128602,1.128602,0.692413,0.692413,0.692413,0.692413,0.692413,0.320678,0.320678,0.320678,0.320678,0.672673,0.672673,0.672673,0.837033,0.837033,0.837033,0.380312,0.380312,0.315723,0.315723,0.495182,0.495182,0.78364,0.78364,1.241751,0.732689,0.732689,0.759642,1.94524,2.200048,1.641325,0.658266,0.445143,1.262127,1.575433,1.544375,2.316924,3.138877,2.833992,1.519631,3.250375,2.729904,3.125109,4.91803,2.634086,3.94361,5.760577,4.553005,7.617177,3.66378,5.920816,3.944353,7.565773,6.080512,6.763605,4.792952,4.751522,5.218364,5.7881,4.454795,7.013268,5.394935,5.543725,4.469595,6.233615,3.902588,1.493462,1.392393,1.244745,1.620005,0.89859,0.650493,0.556504,0.468934,0.355754,0.251201,0.435699,0.37295,0.943849,0.464141,0.579968,1.942091,1.214006,2.453928,0.961065,0.302061,0.112574,0.112224,0.085408,0.223298,1.358712,2,0.5
1365,'2018/02/16 00:10:16:499',8,4.498691,4.498691,4.498691,4.498691,4.498691,4.498691,4.498691,4.498691,3.120005,3.120005,3.120005,3.120005,3.120005,3.120005,3.120005,0.50743,0.50743,0.50743,0.50743,0.50743,2.602072,2.602072,2.602072,2.602072,3.464244,3.464244,3.464244,2.642261,2.642261,2.642261,4.089611,4.089611,6.680873,6.680873,8.221087,8.221087,8.615344,8.615344,7.934574,6.420719,6.420719,4.968981,4.790228,5.088347,4.648189,3.639666,4.984874,7.129339,7.919672,6.839541,3.488075,2.88233,3.76834,6.918752,8.858447,7.342883,3.564539,9.200309,12.973398,12.286958,6.466947,8.651464,11.518309,9.213637,11.630264,10.322513,8.362496,8.691601,16.448927,9.031133,8.480262,15.115552,17.345533,8.168333,6.759863,8.044487,12.407487,3.934396,7.571636,7.925159,7.01327,5.490698,5.36383,4.737999,3.293993,1.246691,1.196362,1.825554,1.575387,0.926361,1.223836,0.557004,0.93101,1.195276,1.220412,2.675668,3.827981,7.403746,1.178468,0.164296,0.166574,0.147773,0.179761,0.267169,2.005871,2,0.5
1366,'2018/02/16 00:10:16:516',8,1.424915,1.424915,1.424915,1.424915,1.424915,1.424915,1.424915,1.424915,3.070014,3.070014,3.070014,3.070014,3.070014,3.070014,3.070014,3.159606,3.159606,3.159606,3.159606,3.159606,2.722387,2.722387,2.722387,2.722387,2.338138,2.338138,2.338138,2.393435,2.393435,2.393435,2.715319,2.715319,3.007779,3.007779,3.177716,3.177716,2.904166,2.904166,1.673531,1.460867,1.460867,3.191249,3.600476,2.63193,3.09665,4.930932,5.279878,4.12665,3.954818,4.856254,4.268084,2.573868,3.495504,2.493052,0.370117,1.07299,5.284114,9.611147,8.613468,1.917309,3.87506,6.938537,6.295424,10.983898,9.945592,13.589883,4.098891,8.375573,10.647356,14.560381,9.973063,12.506414,10.608974,8.352543,7.430592,7.509092,11.885043,9.720677,9.417544,9.498428,8.300275,4.247562,3.503278,3.880546,1.346268,0.918897,2.216019,1.35429,1.161041,0.661469,0.793491,0.967058,0.492342,1.269566,1.607156,2.463976,2.795007,6.745972,1.249016,0.115201,0.094664,0.108118,0.104569,0.106499,1.806415,2,0.5
1367,'2018/02/16 00:10:16:532',8,0.675211,0.675211,0.675211,0.675211,0.675211,0.675211,0.675211,0.675211,1.547608,1.547608,1.547608,1.547608,1.547608,1.547608,1.547608,2.932185,2.932185,2.932185,2.932185,2.932185,4.377569,4.377569,4.377569,4.377569,5.786631,5.786631,5.786631,7.154233,7.154233,7.154233,8.466666,8.466666,9.644923,9.644923,10.610513,10.610513,11.298265,11.298265,11.561499,11.163625,11.163625,9.999042,8.45927,7.591084,7.955123,9.030863,10.116631,10.529267,9.864197,8.376936,7.859631,9.310593,8.893401,5.115332,5.455133,5.290499,5.909578,5.427617,11.5365,11.757365,7.373853,16.442228,18.101845,8.711766,7.973032,5.641592,10.580422,18.59374,16.176477,14.148284,7.323535,14.642389,16.122505,13.097394,10.904506,13.109982,9.344293,8.96501,10.91447,10.950788,6.691255,4.724374,2.660047,6.294959,1.966891,1.314532,3.112747,2.549485,1.486076,1.197472,0.584766,0.823194,0.533924,1.847665,1.636726,3.779717,3.036628,8.655171,2.448653,0.145154,0.120359,0.109205,0.092131,0.139368,2.691538,2,0.5
1368,'2018/02/16 00:10:16:549',8,1.053905,1.053905,1.053905,1.053905,1.053905,1.053905,1.053905,1.053905,2.086763,2.086763,2.086763,2.086763,2.086763,2.086763,2.086763,3.39653,3.39653,3.39653,3.39653,3.39653,4.504099,4.504099,4.504099,4.504099,4.964737,4.964737,4.964737,4.739347,4.739347,4.739347,4.192729,4.192729,4.021301,4.021301,4.569661,4.569661,5.224428,5.224428,5.29281,4.412623,4.412623,2.738784,2.074257,2.925819,3.738655,4.997183,6.66788,7.999333,8.150372,6.562226,3.097359,1.956977,2.8679,4.08454,5.198596,5.83621,7.081248,10.195885,9.181682,6.190715,10.677125,11.144592,9.62228,13.875336,8.667485,6.193786,10.117124,16.726925,16.481796,13.807681,10.828983,10.193224,15.166445,13.572644,10.930847,11.056428,15.747431,9.176333,9.789495,8.849036,5.215331,7.716641,2.563328,4.282168,1.96153,1.717439,2.598919,2.539863,2.535357,0.939787,0.980339,0.608941,0.578132,0.732388,2.655678,5.046921,3.310394,8.11355,4.538852,0.188528,0.104347,0.123825,0.073197,0.143975,2.736018,2,0.5
1369,'2018/02/16 00:10:16:565',8,0.969571,0.969571,0.969571,0.969571,0.969571,0.969571,0.969571,0.969571,0.816343,0.816343,0.816343,0.816343,0.816343,0.816343,0.816343,0.651203,0.651203,0.651203,0.651203,0.651203,0.513013,0.513013,0.513013,0.513013,1.150151,1.150151,1.150151,2.232079,2.232079,2.232079,3.192287,3.192287,3.576379,3.576379,3.200189,2.987864,3.906711,3.906711,3.690105,2.441744,2.441744,0.859569,1.414949,2.825231,4.422427,5.553243,6.072591,6.400779,6.670313,6.471524,5.564213,4.187476,3.148853,3.421202,5.602065,3.53809,5.640407,7.965651,6.198202,8.477464,11.517753,11.476869,11.812402,5.395004,6.587511,11.540603,15.121185,14.983709,9.476798,8.079573,6.874741,9.292234,12.65774,8.254864,9.065913,8.744282,10.832237,10.605654,13.399314,8.495672,6.181865,3.536642,4.370459,2.550738,2.197919,1.443682,2.163064,1.425042,1.311524,1.136209,0.534389,0.663694,0.508904,1.336727,2.247566,3.587676,2.406397,6.624986,3.987122,0.230231,0.136273,0.165882,0.13073,0.231747,2.102891,2,0.5
